f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
2.818382929999999842e+00,8.242468750000000455e+00,2.270394889999999943e+00,-2.580303849999999954e+01,-2.809972110000000001e+01,-3.346491739999999737e+01
2.884031499999999859e+00,8.242037070000000298e+00,2.270160119999999893e+00,-2.573204880000000117e+01,-2.807031220000000005e+01,-3.327833050000000270e+01
2.951209229999999906e+00,8.241584250000000722e+00,2.269913439999999838e+00,-2.565894730000000123e+01,-2.803973129999999969e+01,-3.309120879999999687e+01
3.019951719999999895e+00,8.241109359999999384e+00,2.269654379999999971e+00,-2.558370869999999897e+01,-2.800794039999999896e+01,-3.290357480000000123e+01
3.090295429999999843e+00,8.240611429999999515e+00,2.269382409999999961e+00,-2.550630909999999929e+01,-2.797490120000000147e+01,-3.271544990000000297e+01
3.162277659999999990e+00,8.240089440000000209e+00,2.269096989999999980e+00,-2.542672699999999963e+01,-2.794057450000000031e+01,-3.252685519999999997e+01
3.235936569999999790e+00,8.239542330000000803e+00,2.268797569999999819e+00,-2.534494270000000071e+01,-2.790492120000000043e+01,-3.233781079999999974e+01
3.311311209999999949e+00,8.238969000000000875e+00,2.268483540000000076e+00,-2.526093870000000052e+01,-2.786790149999999855e+01,-3.214833639999999804e+01
3.388441559999999964e+00,8.238368270000000493e+00,2.268154299999999957e+00,-2.517469970000000146e+01,-2.782947550000000092e+01,-3.195845070000000021e+01
3.467368500000000076e+00,8.237738930000000792e+00,2.267809179999999980e+00,-2.508621279999999842e+01,-2.778960289999999844e+01,-3.176817210000000102e+01
3.548133889999999901e+00,8.237079700000000670e+00,2.267447520000000161e+00,-2.499546720000000022e+01,-2.774824339999999978e+01,-3.157751820000000009e+01
3.630780549999999884e+00,8.236389259999999268e+00,2.267068609999999929e+00,-2.490245459999999866e+01,-2.770535659999999822e+01,-3.138650589999999951e+01
3.715352289999999780e+00,8.235666209999999765e+00,2.266671709999999784e+00,-2.480716930000000175e+01,-2.766090210000000127e+01,-3.119515189999999905e+01
3.801893960000000128e+00,8.234909090000000376e+00,2.266256049999999966e+00,-2.470960790000000173e+01,-2.761483970000000099e+01,-3.100347179999999980e+01
3.890451450000000033e+00,8.234116390000000507e+00,2.265820820000000069e+00,-2.460976929999999996e+01,-2.756712909999999894e+01,-3.081148100000000056e+01
3.981071710000000152e+00,8.233286509999999225e+00,2.265365169999999928e+00,-2.450765519999999853e+01,-2.751773079999999894e+01,-3.061919430000000020e+01
4.073802780000000290e+00,8.232417800000000341e+00,2.264888249999999825e+00,-2.440326980000000034e+01,-2.746660520000000005e+01,-3.042662590000000122e+01
4.168693829999999600e+00,8.231508509999999390e+00,2.264389110000000205e+00,-2.429661940000000087e+01,-2.741371360000000124e+01,-3.023378939999999915e+01
4.265795190000000403e+00,8.230556840000000207e+00,2.263866820000000057e+00,-2.418771320000000102e+01,-2.735901769999999900e+01,-3.004069820000000135e+01
4.365158319999999925e+00,8.229560890000000128e+00,2.263320370000000192e+00,-2.407656259999999904e+01,-2.730247999999999919e+01,-2.984736480000000114e+01
4.466835920000000293e+00,8.228518689999999580e+00,2.262748730000000208e+00,-2.396318139999999985e+01,-2.724406390000000044e+01,-2.965380169999999893e+01
4.570881899999999831e+00,8.227428160000000545e+00,2.262150810000000067e+00,-2.384758580000000094e+01,-2.718373360000000005e+01,-2.946002060000000000e+01
4.677351409999999987e+00,8.226287149999999215e+00,2.261525470000000038e+00,-2.372979439999999940e+01,-2.712145449999999869e+01,-2.926603289999999902e+01
4.786300920000000403e+00,8.225093409999999494e+00,2.260871550000000063e+00,-2.360982770000000031e+01,-2.705719320000000039e+01,-2.907184949999999901e+01
4.897788189999999986e+00,8.223844579999999738e+00,2.260187800000000191e+00,-2.348770869999999888e+01,-2.699091759999999951e+01,-2.887748099999999951e+01
5.011872340000000037e+00,8.222538220000000564e+00,2.259472960000000086e+00,-2.336346220000000073e+01,-2.692259689999999850e+01,-2.868293740000000014e+01
5.128613839999999868e+00,8.221171749999999889e+00,2.258725689999999897e+00,-2.323711520000000164e+01,-2.685220190000000073e+01,-2.848822859999999935e+01
5.248074599999999812e+00,8.219742509999999669e+00,2.257944600000000079e+00,-2.310869650000000064e+01,-2.677970510000000104e+01,-2.829336380000000162e+01
5.370317960000000390e+00,8.218247709999999984e+00,2.257128240000000119e+00,-2.297823659999999890e+01,-2.670508080000000106e+01,-2.809835209999999961e+01
5.495408740000000236e+00,8.216684419999999989e+00,2.256275099999999867e+00,-2.284576780000000085e+01,-2.662830500000000100e+01,-2.790320219999999907e+01
5.623413249999999586e+00,8.215049609999999447e+00,2.255383600000000044e+00,-2.271132409999999879e+01,-2.654935559999999839e+01,-2.770792210000000111e+01
5.754399369999999792e+00,8.213340099999999921e+00,2.254452119999999837e+00,-2.257494060000000147e+01,-2.646821279999999987e+01,-2.751252009999999970e+01
5.888436549999999770e+00,8.211552590000000151e+00,2.253478949999999870e+00,-2.243665419999999955e+01,-2.638485869999999878e+01,-2.731700349999999844e+01
6.025595860000000137e+00,8.209683619999999848e+00,2.252462299999999917e+00,-2.229650279999999896e+01,-2.629927759999999992e+01,-2.712137979999999970e+01
6.165950020000000364e+00,8.207729569999999697e+00,2.251400320000000121e+00,-2.215452570000000065e+01,-2.621145629999999827e+01,-2.692565589999999887e+01
6.309573440000000311e+00,8.205686699999999334e+00,2.250291090000000160e+00,-2.201076289999999958e+01,-2.612138360000000148e+01,-2.672983839999999844e+01
6.456542289999999795e+00,8.203551060000000561e+00,2.249132589999999876e+00,-2.186525560000000112e+01,-2.602905099999999905e+01,-2.653393379999999979e+01
